claim_id,customer_id,claim_date,claim_amount,claim_type,status,adjuster_id
CL001951,C00063,2024-03-05,6124.92,Theft,Approved,ADJ030
CL001952,C00101,2023-08-22,8285.54,Collision,Under Review,ADJ041
CL001953,C00075,2025-06-24,3348.17,Collision,Approved,ADJ006
CL001954,C00488,2025-06-16,6866.95,Property,Denied,ADJ032
CL001955,C00308,2021-07-04,8755.27,Theft,Approved,ADJ008
CL001956,C00738,2025-07-08,13354.5,Property,Denied,ADJ041
CL001957,C00630,2025-07-16,28549.52,Medical,Approved,ADJ039
CL001958,C00278,2025-06-28,7642.77,Property,Under Review,ADJ033
CL001959,C00495,2024-09-29,7955.9,Medical,Under Review,ADJ035
CL001960,C00255,2023-04-07,11861.76,Theft,Under Review,ADJ041
CL001961,C00451,2024-05-18,2116.32,Property,Approved,ADJ001
CL001962,C00327,2024-10-17,27036.1,Liability,Closed,ADJ012
CL001963,C00068,2025-08-10,25046.48,Collision,Approved,ADJ022
CL001964,C00654,2025-05-07,10460.9,Property,Closed,ADJ050
CL001965,C00112,2025-07-07,11561.36,Property,Under Review,ADJ033
CL001966,C00313,2024-04-12,5140.23,Theft,Approved,ADJ007
CL001967,C00702,2022-02-06,4850.89,Theft,Closed,ADJ037
CL001968,C00689,2024-04-05,2741.67,Property,Closed,ADJ050
CL001969,C00406,2024-03-29,11894.26,Property,Denied,ADJ043
CL001970,C00161,2024-06-01,5222.38,Theft,Approved,ADJ042
CL001971,C00610,2025-04-16,27213.1,Medical,Closed,ADJ017
CL001972,C00484,2025-08-03,32793.7,Medical,Closed,ADJ020
CL001973,C00342,2024-12-12,25708.4,Medical,Approved,ADJ020
CL001974,C00436,2024-08-27,19612.26,Collision,Approved,ADJ004
CL001975,C00992,2024-09-29,13791.92,Property,Approved,ADJ050
CL001976,C00281,2023-08-06,1724.79,Property,Under Review,ADJ019
CL001977,C00853,2025-07-30,10776.93,Liability,Under Review,ADJ036
CL001978,C00574,2024-07-16,11215.75,Property,Denied,ADJ033
CL001979,C00451,2024-12-27,12917.85,Collision,Open,ADJ016
CL001980,C00165,2023-09-14,5219.5,Liability,Denied,ADJ031
CL001981,C00975,2022-11-04,14581.43,Collision,Approved,ADJ045
CL001982,C00983,2024-11-23,13678.87,Liability,Closed,ADJ018
CL001983,C00622,2021-01-21,8998.66,Collision,Open,ADJ004
CL001984,C00655,2023-06-18,5469.03,Theft,Under Review,ADJ029
CL001985,C00946,2021-12-11,4621.41,Liability,Closed,ADJ048
CL001986,C00076,2025-07-08,5205.91,Liability,Closed,ADJ010
CL001987,C00604,2024-08-01,8216.76,Collision,Approved,ADJ016
CL001988,C00336,2023-12-04,8804.63,Medical,Denied,ADJ034
CL001989,C00837,2025-07-18,4725.58,Collision,Closed,ADJ050
CL001990,C00789,2024-08-22,3396.98,Medical,Under Review,ADJ050
CL001991,C00457,2025-07-11,11335.46,Property,Closed,ADJ021
CL001992,C00480,2024-07-05,3801.39,Medical,Under Review,ADJ013
CL001993,C00694,2025-07-05,14585.86,Medical,Under Review,ADJ039
CL001994,C00766,2023-01-18,14023.88,Property,Open,ADJ042
CL001995,C00421,2025-02-14,6696.3,Liability,Open,ADJ034
CL001996,C00062,2023-10-13,13738.24,Theft,Under Review,ADJ002
CL001997,C00580,2025-06-09,6839.5,Collision,Denied,ADJ021
CL001998,C00810,2025-06-10,8312.74,Medical,Denied,ADJ022
CL001999,C00650,2024-01-01,1473.09,Collision,Denied,ADJ006
CL002000,C00998,2023-07-07,8595.21,Collision,Denied,ADJ011
CL002001,C00818,2023-08-28,18684.33,Theft,Approved,ADJ040
CL002002,C00666,2025-07-14,33548.4,Liability,Under Review,ADJ030
CL002003,C00463,2025-03-13,33413.46,Property,Under Review,ADJ005
CL002004,C00187,2024-08-09,18202.48,Theft,Approved,ADJ002
CL002005,C00412,2023-08-29,8833.7,Collision,Denied,ADJ025
CL002006,C00020,2025-06-28,623.8,Medical,Approved,ADJ010
CL002007,C00266,2024-12-03,12905.83,Theft,Under Review,ADJ035
CL002008,C00469,2024-08-01,9977.38,Property,Denied,ADJ023
CL002009,C00915,2024-12-10,13264.52,Theft,Closed,ADJ013
CL002010,C00792,2025-07-09,2650.12,Medical,Closed,ADJ007
CL002011,C00027,2023-10-31,20129.48,Collision,Closed,ADJ035
CL002012,C00357,2024-04-14,26210.5,Medical,Closed,ADJ043
CL002013,C00214,2023-09-07,3424.67,Property,Approved,ADJ018
CL002014,C00239,2023-07-14,14076.38,Property,Under Review,ADJ002
CL002015,C00141,2025-06-23,13225.75,Liability,Open,ADJ025
CL002016,C00027,2022-08-08,15566.93,Property,Approved,ADJ004
CL002017,C00458,2025-07-14,11650.84,Liability,Denied,ADJ008
CL002018,C00096,2024-12-24,14554.03,Theft,Denied,ADJ047
CL002019,C00529,2025-07-03,5110.55,Collision,Approved,ADJ048
CL002020,C00620,2025-01-12,5696.66,Medical,Approved,ADJ013
CL002021,C00216,2022-09-06,14784.71,Theft,Under Review,ADJ031
CL002022,C00262,2023-02-21,7876.66,Liability,Open,ADJ001
CL002023,C00390,2024-01-30,12149.47,Liability,Open,ADJ023
CL002024,C00370,2023-08-16,33209.43,Liability,Under Review,ADJ015
CL002025,C00719,2024-08-14,1724.55,Liability,Approved,ADJ002
CL002026,C00975,2022-12-04,14481.4,Medical,Open,ADJ010
CL002027,C00868,2024-12-05,4110.47,Theft,Open,ADJ009
CL002028,C00532,2025-03-14,2758.5,Liability,Open,ADJ004
CL002029,C00611,2022-04-03,12134.51,Medical,Under Review,ADJ040
CL002030,C00425,2025-08-01,12437.14,Liability,Closed,ADJ012
CL002031,C00959,2025-08-11,13243.57,Property,Under Review,ADJ008
CL002032,C00806,2024-12-28,2854.42,Liability,Closed,ADJ020
CL002033,C00414,2025-04-07,9567.03,Medical,Denied,ADJ021
CL002034,C00030,2024-05-07,21717.8,Liability,Open,ADJ048
CL002035,C00893,2025-04-14,2592.94,Liability,Open,ADJ035
CL002036,C00387,2025-02-13,11556.28,Theft,Closed,ADJ011
CL002037,C00103,2024-11-14,716.61,Property,Open,ADJ027
CL002038,C00068,2025-01-12,4208.13,Liability,Denied,ADJ029
CL002039,C00138,2025-03-16,12925.28,Collision,Under Review,ADJ031
CL002040,C00481,2023-10-12,23793.99,Medical,Denied,ADJ024
CL002041,C00980,2022-05-23,9397.34,Collision,Approved,ADJ032
CL002042,C00767,2025-08-09,12550.8,Theft,Closed,ADJ009
CL002043,C00225,2025-04-17,7963.64,Property,Closed,ADJ043
CL002044,C00085,2025-08-02,11276.19,Liability,Under Review,ADJ040
CL002045,C00108,2024-10-23,4121.79,Medical,Closed,ADJ047
CL002046,C00676,2025-08-09,4866.07,Liability,Denied,ADJ034
CL002047,C00530,2024-04-17,8868.92,Medical,Closed,ADJ021
CL002048,C00433,2023-11-10,9763.03,Collision,Approved,ADJ041
CL002049,C00050,2025-06-23,12015.83,Property,Open,ADJ010
CL002050,C00650,2023-08-11,994.65,Property,Closed,ADJ026
CL002051,C00331,2021-10-04,1326.79,Medical,Closed,ADJ041
CL002052,C00891,2021-10-05,12346.35,Theft,Approved,ADJ029
CL002053,C00220,2025-04-06,7071.31,Medical,Denied,ADJ029
CL002054,C00121,2025-05-13,11301.93,Theft,Under Review,ADJ022
CL002055,C00914,2023-12-28,3201.63,Medical,Approved,ADJ050
CL002056,C00563,2025-02-12,7116.58,Collision,Under Review,ADJ049
CL002057,C00532,2023-11-30,4311.52,Medical,Approved,ADJ042
CL002058,C00027,2024-08-04,23562.3,Property,Approved,ADJ008
CL002059,C00124,2024-09-17,8481.74,Medical,Closed,ADJ023
CL002060,C00315,2025-07-25,14500.78,Collision,Denied,ADJ012
CL002061,C00408,2025-02-08,12390.39,Theft,Closed,ADJ010
CL002062,C00861,2024-02-15,10368.33,Collision,Closed,ADJ047
CL002063,C00763,2024-12-18,5632.08,Theft,Closed,ADJ037
CL002064,C00881,2025-02-26,8193.14,Collision,Denied,ADJ024
CL002065,C00553,2022-04-28,3841.14,Theft,Closed,ADJ024
CL002066,C00163,2024-12-03,1952.0,Property,Denied,ADJ015
CL002067,C00864,2025-04-08,13994.41,Property,Denied,ADJ040
CL002068,C00435,2022-07-29,23022.16,Liability,Under Review,ADJ025
CL002069,C00923,2024-07-22,8065.35,Liability,Approved,ADJ030
CL002070,C00330,2023-02-21,2473.74,Medical,Open,ADJ005
CL002071,C00258,2022-09-21,10770.95,Medical,Closed,ADJ047
CL002072,C00628,2023-05-03,9112.78,Collision,Open,ADJ049
CL002073,C00421,2025-07-15,2534.4,Liability,Closed,ADJ049
CL002074,C00996,2025-03-20,29904.37,Property,Approved,ADJ011
CL002075,C00662,2023-07-24,6575.63,Theft,Closed,ADJ016
CL002076,C00855,2025-08-04,5580.91,Property,Under Review,ADJ009
CL002077,C00915,2025-04-05,6320.89,Theft,Closed,ADJ014
CL002078,C00455,2023-10-28,2564.92,Medical,Under Review,ADJ001
CL002079,C00653,2024-05-19,2200.73,Medical,Denied,ADJ007
CL002080,C00791,2024-10-10,9613.91,Liability,Closed,ADJ043
CL002081,C00449,2023-10-23,7852.84,Theft,Approved,ADJ010
CL002082,C00073,2022-08-16,13263.29,Medical,Under Review,ADJ003
CL002083,C00391,2025-01-27,12650.67,Medical,Open,ADJ041
CL002084,C00478,2024-05-25,6675.7,Property,Approved,ADJ049
CL002085,C00299,2024-11-26,3757.18,Collision,Open,ADJ047
CL002086,C00618,2025-06-02,14416.15,Medical,Closed,ADJ043
CL002087,C00507,2025-07-20,12632.28,Liability,Approved,ADJ004
CL002088,C00654,2025-07-26,2025.26,Medical,Under Review,ADJ017
CL002089,C00656,2024-06-14,7863.44,Liability,Under Review,ADJ023
CL002090,C00086,2022-08-02,687.43,Liability,Closed,ADJ038
CL002091,C00507,2025-08-09,3710.13,Liability,Under Review,ADJ007
CL002092,C00800,2025-05-25,12480.78,Liability,Denied,ADJ039
CL002093,C00858,2023-09-12,8701.49,Theft,Denied,ADJ043
CL002094,C00392,2021-04-14,1110.47,Collision,Denied,ADJ042
CL002095,C00977,2025-08-10,3077.17,Property,Under Review,ADJ038
CL002096,C00689,2024-06-21,10784.93,Theft,Approved,ADJ026
CL002097,C00736,2023-09-08,11292.49,Medical,Approved,ADJ030
CL002098,C00588,2025-02-15,13019.46,Collision,Approved,ADJ041
CL002099,C00763,2024-11-17,11775.65,Collision,Closed,ADJ037
CL002100,C00186,2024-05-08,2079.29,Collision,Under Review,ADJ027
CL002101,C00822,2024-08-12,1783.33,Medical,Under Review,ADJ044
CL002102,C00353,2025-06-14,13830.69,Medical,Approved,ADJ004
CL002103,C00333,2022-01-21,7143.97,Medical,Closed,ADJ014
CL002104,C00572,2025-02-04,11676.73,Theft,Under Review,ADJ048
CL002105,C00411,2023-12-04,26055.79,Property,Approved,ADJ006
CL002106,C00342,2024-06-20,11416.5,Property,Under Review,ADJ020
CL002107,C00104,2023-07-10,13755.48,Collision,Approved,ADJ021
CL002108,C00637,2025-08-02,7709.29,Property,Approved,ADJ013
CL002109,C00272,2025-01-08,25635.32,Medical,Approved,ADJ024
CL002110,C00773,2025-05-30,2808.65,Property,Under Review,ADJ002
CL002111,C00115,2024-11-29,3251.95,Medical,Denied,ADJ045
CL002112,C00658,2024-02-29,19469.24,Theft,Closed,ADJ026
CL002113,C00634,2025-04-14,10586.72,Property,Open,ADJ006
CL002114,C00729,2025-08-04,21797.8,Liability,Under Review,ADJ010
CL002115,C00734,2025-03-29,10070.54,Property,Approved,ADJ007
CL002116,C00866,2023-04-27,33244.41,Medical,Denied,ADJ037
CL002117,C00995,2023-05-01,4229.22,Liability,Open,ADJ016
CL002118,C00562,2025-08-05,2747.67,Medical,Open,ADJ032
CL002119,C00230,2023-11-30,12582.1,Property,Closed,ADJ015
CL002120,C00451,2024-07-04,9894.48,Property,Closed,ADJ001
CL002121,C00304,2024-08-14,6133.83,Theft,Approved,ADJ029
CL002122,C00425,2025-06-30,8566.67,Theft,Closed,ADJ027
CL002123,C00191,2022-11-04,12794.62,Theft,Approved,ADJ041
CL002124,C00590,2025-08-02,13384.76,Liability,Under Review,ADJ046
CL002125,C00816,2023-12-18,14737.78,Medical,Approved,ADJ024
CL002126,C00374,2024-04-29,33022.16,Medical,Denied,ADJ023
CL002127,C00079,2025-08-01,14392.32,Property,Under Review,ADJ045
CL002128,C00253,2024-08-01,25021.47,Collision,Denied,ADJ046
CL002129,C00488,2025-02-05,13260.07,Theft,Closed,ADJ047
CL002130,C00357,2024-11-02,23390.18,Theft,Closed,ADJ030
CL002131,C00276,2025-03-29,8826.76,Collision,Approved,ADJ040
CL002132,C00449,2023-10-16,14924.94,Property,Open,ADJ036
CL002133,C00460,2025-03-11,8605.44,Collision,Under Review,ADJ031
CL002134,C00889,2023-08-27,10741.48,Collision,Under Review,ADJ005
CL002135,C00978,2025-05-22,10923.6,Theft,Under Review,ADJ047
CL002136,C00029,2021-09-05,21595.06,Property,Approved,ADJ014
CL002137,C00678,2023-03-01,14382.15,Medical,Under Review,ADJ015
CL002138,C00584,2023-07-05,24250.15,Liability,Closed,ADJ050
CL002139,C00553,2025-05-27,14712.59,Theft,Under Review,ADJ001
CL002140,C00995,2023-04-12,20659.19,Medical,Denied,ADJ008
CL002141,C00794,2025-01-01,31013.63,Theft,Approved,ADJ047
CL002142,C00166,2024-02-03,19450.27,Theft,Closed,ADJ012
CL002143,C00031,2023-06-06,9916.4,Liability,Open,ADJ022
CL002144,C00092,2024-04-19,1865.34,Liability,Denied,ADJ045
CL002145,C00972,2025-04-27,10437.62,Liability,Approved,ADJ045
CL002146,C00486,2024-12-22,2508.39,Medical,Closed,ADJ007
CL002147,C00319,2025-03-06,5649.78,Liability,Under Review,ADJ032
CL002148,C00093,2024-08-03,3176.21,Liability,Closed,ADJ015
CL002149,C00360,2025-05-19,14791.72,Collision,Under Review,ADJ029
CL002150,C00770,2024-10-07,1863.4,Medical,Open,ADJ039
CL002151,C00063,2025-05-22,22980.48,Medical,Open,ADJ011
CL002152,C00002,2022-09-19,14472.2,Theft,Open,ADJ001
CL002153,C00335,2025-05-16,6078.93,Collision,Denied,ADJ037
CL002154,C00384,2025-03-26,12960.7,Property,Closed,ADJ041
CL002155,C00636,2025-07-14,7723.92,Theft,Closed,ADJ023
CL002156,C00100,2024-03-07,31714.8,Theft,Under Review,ADJ037
CL002157,C00182,2023-01-22,13425.83,Property,Denied,ADJ010
CL002158,C00834,2025-05-25,12375.43,Collision,Denied,ADJ003
CL002159,C00958,2021-04-10,8295.05,Collision,Under Review,ADJ019
CL002160,C00111,2024-10-06,5561.28,Property,Denied,ADJ034
CL002161,C00172,2024-12-17,13553.34,Liability,Closed,ADJ039
CL002162,C00159,2024-09-08,14961.46,Medical,Approved,ADJ043
CL002163,C00562,2025-07-15,12560.67,Liability,Open,ADJ043
CL002164,C00568,2025-07-10,2530.66,Property,Closed,ADJ032
CL002165,C00193,2024-09-23,12013.78,Collision,Under Review,ADJ004
CL002166,C00939,2025-08-12,29199.39,Theft,Open,ADJ034
CL002167,C00094,2023-04-17,10120.93,Medical,Denied,ADJ037
CL002168,C00589,2023-01-11,10681.99,Theft,Approved,ADJ049
CL002169,C00560,2024-03-26,17516.12,Property,Approved,ADJ049
CL002170,C00203,2025-03-07,10095.66,Liability,Approved,ADJ025
CL002171,C00085,2025-07-18,7611.75,Liability,Open,ADJ021
CL002172,C00575,2025-05-04,7519.52,Liability,Under Review,ADJ032
CL002173,C00806,2025-01-22,11675.74,Collision,Denied,ADJ003
CL002174,C00193,2022-12-13,14228.31,Medical,Denied,ADJ048
CL002175,C00922,2025-07-10,8783.49,Property,Under Review,ADJ048
CL002176,C00050,2025-07-14,8247.24,Collision,Under Review,ADJ025
CL002177,C00193,2024-09-18,5600.6,Theft,Open,ADJ044
CL002178,C00895,2025-07-06,13637.18,Property,Denied,ADJ024
CL002179,C00698,2025-03-20,10638.16,Property,Open,ADJ030
CL002180,C00973,2023-09-01,3192.73,Property,Under Review,ADJ005
CL002181,C00732,2024-05-27,3452.32,Property,Denied,ADJ041
CL002182,C00628,2025-05-26,726.09,Liability,Closed,ADJ045
CL002183,C00120,2024-07-26,13902.53,Collision,Closed,ADJ043
CL002184,C00834,2024-08-08,13771.05,Medical,Closed,ADJ025
CL002185,C00847,2024-04-10,3811.39,Liability,Open,ADJ010
CL002186,C00146,2025-07-20,9181.9,Theft,Under Review,ADJ028
CL002187,C00697,2025-06-25,8772.83,Medical,Closed,ADJ042
CL002188,C00755,2022-09-18,13749.17,Liability,Open,ADJ027
CL002189,C00844,2025-05-12,6497.78,Medical,Closed,ADJ050
CL002190,C00500,2024-09-26,4174.67,Collision,Approved,ADJ003
CL002191,C00713,2024-10-23,18933.12,Property,Open,ADJ041
CL002192,C00118,2023-01-28,2171.54,Liability,Open,ADJ012
CL002193,C00550,2023-10-26,12821.03,Medical,Approved,ADJ019
CL002194,C00550,2025-07-04,10961.04,Medical,Open,ADJ049
CL002195,C00123,2025-06-02,14853.08,Property,Open,ADJ036
CL002196,C00867,2025-05-18,7720.52,Property,Denied,ADJ003
CL002197,C00481,2024-07-31,11993.52,Collision,Approved,ADJ012
CL002198,C00086,2023-11-17,11556.85,Collision,Closed,ADJ028
CL002199,C00631,2025-02-26,5878.08,Property,Approved,ADJ039
CL002200,C00788,2024-11-09,1095.25,Theft,Closed,ADJ050
CL002201,C00216,2024-08-26,11011.2,Collision,Denied,ADJ001
CL002202,C00972,2024-12-13,2714.3,Medical,Closed,ADJ023
CL002203,C00474,2022-06-11,3409.41,Collision,Approved,ADJ025
CL002204,C00157,2025-02-02,28537.42,Property,Closed,ADJ041
CL002205,C00200,2023-12-26,11928.6,Collision,Approved,ADJ005
CL002206,C00864,2024-09-01,4063.75,Theft,Under Review,ADJ036
CL002207,C00165,2022-09-03,2578.77,Medical,Open,ADJ008
CL002208,C00702,2022-10-01,1444.4,Theft,Denied,ADJ002
CL002209,C00634,2024-12-08,10947.0,Medical,Under Review,ADJ003
CL002210,C00147,2025-04-16,29645.62,Collision,Approved,ADJ001
CL002211,C00577,2025-07-05,1347.05,Liability,Denied,ADJ008
CL002212,C00878,2024-07-03,3755.51,Collision,Denied,ADJ035
CL002213,C00076,2025-04-12,787.0,Liability,Denied,ADJ042
CL002214,C00396,2025-07-22,9724.92,Liability,Closed,ADJ044
CL002215,C00503,2022-07-14,9382.82,Medical,Approved,ADJ031
CL002216,C00942,2022-01-29,13529.36,Liability,Denied,ADJ024
CL002217,C00230,2023-08-24,2593.91,Property,Approved,ADJ017
CL002218,C00904,2025-01-11,2824.59,Collision,Approved,ADJ020
CL002219,C00148,2025-06-14,1117.05,Liability,Denied,ADJ015
CL002220,C00412,2024-06-04,2312.85,Medical,Closed,ADJ026
CL002221,C00432,2025-07-16,13312.52,Liability,Approved,ADJ029
CL002222,C00976,2024-10-01,6132.42,Medical,Under Review,ADJ021
CL002223,C00682,2024-02-26,6283.8,Theft,Closed,ADJ016
CL002224,C00223,2025-06-17,10832.55,Theft,Closed,ADJ047
CL002225,C00676,2025-08-11,11869.82,Medical,Approved,ADJ036
CL002226,C00884,2023-10-02,22092.59,Medical,Closed,ADJ026
CL002227,C00145,2022-07-11,7318.37,Theft,Approved,ADJ020
CL002228,C00927,2025-04-22,28607.08,Theft,Approved,ADJ004
CL002229,C00205,2022-12-09,3649.08,Theft,Closed,ADJ043
CL002230,C00394,2023-06-20,14088.27,Liability,Closed,ADJ029
CL002231,C00025,2022-06-23,10562.56,Liability,Denied,ADJ043
CL002232,C00177,2023-11-25,4463.14,Theft,Closed,ADJ042
CL002233,C00412,2023-06-03,8838.5,Property,Closed,ADJ027
CL002234,C00325,2024-06-23,7294.41,Property,Approved,ADJ021
CL002235,C00626,2024-09-13,14028.79,Theft,Denied,ADJ048
CL002236,C00644,2025-06-24,28727.42,Collision,Open,ADJ002
CL002237,C00009,2023-01-10,13842.49,Collision,Under Review,ADJ006
CL002238,C00321,2024-03-26,26007.97,Property,Closed,ADJ020
CL002239,C00861,2023-08-28,1457.33,Theft,Under Review,ADJ038
CL002240,C00927,2024-08-19,24707.73,Property,Under Review,ADJ020
CL002241,C00104,2025-02-02,12133.87,Property,Closed,ADJ011
CL002242,C00426,2023-06-20,5344.42,Liability,Closed,ADJ036
CL002243,C00566,2023-11-25,9615.9,Medical,Closed,ADJ008
CL002244,C00680,2024-02-17,34230.48,Collision,Open,ADJ009
CL002245,C00902,2025-01-12,6023.76,Liability,Approved,ADJ011
CL002246,C00786,2024-11-29,789.33,Medical,Approved,ADJ038
CL002247,C00586,2024-11-30,3136.59,Collision,Approved,ADJ043
CL002248,C00581,2025-01-30,5485.52,Medical,Open,ADJ024
CL002249,C00071,2023-06-08,3069.91,Theft,Under Review,ADJ044
CL002250,C00404,2025-04-30,13793.08,Collision,Closed,ADJ041
CL002251,C00329,2024-10-03,4739.07,Collision,Under Review,ADJ039
CL002252,C00819,2024-02-03,7673.87,Theft,Denied,ADJ027
CL002253,C00174,2023-10-04,5795.63,Medical,Closed,ADJ033
CL002254,C00287,2023-06-03,14739.53,Collision,Approved,ADJ021
CL002255,C00928,2024-09-25,2919.79,Property,Under Review,ADJ017
CL002256,C00460,2025-03-08,14944.23,Medical,Open,ADJ018
CL002257,C00768,2022-01-12,32197.06,Collision,Under Review,ADJ036
CL002258,C00033,2024-12-31,5933.98,Theft,Open,ADJ048
CL002259,C00588,2021-10-07,778.58,Liability,Closed,ADJ031
CL002260,C00390,2024-04-27,6131.76,Medical,Approved,ADJ022
CL002261,C00376,2025-08-09,12145.62,Liability,Approved,ADJ046
CL002262,C00351,2025-08-01,4465.93,Medical,Denied,ADJ013
CL002263,C00501,2023-02-13,4583.8,Collision,Approved,ADJ043
CL002264,C00087,2025-07-21,12179.39,Medical,Denied,ADJ008
CL002265,C00024,2024-10-26,28265.0,Collision,Closed,ADJ005
CL002266,C00182,2021-11-09,5914.13,Property,Denied,ADJ016
CL002267,C00798,2025-01-19,1767.11,Collision,Open,ADJ047
CL002268,C00014,2025-07-30,11179.3,Medical,Denied,ADJ005
CL002269,C00160,2023-09-22,8949.95,Liability,Under Review,ADJ043
CL002270,C00109,2021-04-12,14600.26,Property,Closed,ADJ048
CL002271,C00949,2023-07-15,1676.76,Collision,Open,ADJ001
CL002272,C00444,2025-05-05,20758.95,Collision,Open,ADJ025
CL002273,C00329,2022-12-12,9569.05,Property,Approved,ADJ013
CL002274,C00726,2025-07-06,31213.37,Property,Approved,ADJ019
CL002275,C00750,2024-07-09,10304.31,Collision,Approved,ADJ012
CL002276,C00520,2025-04-03,591.54,Property,Closed,ADJ017
CL002277,C00148,2025-05-09,13233.56,Theft,Closed,ADJ045
CL002278,C00127,2025-06-20,10691.59,Collision,Closed,ADJ012
CL002279,C00869,2023-05-05,12859.56,Property,Approved,ADJ041
CL002280,C00857,2024-10-26,9088.47,Theft,Approved,ADJ033
CL002281,C00656,2024-08-15,4638.34,Liability,Under Review,ADJ023
CL002282,C00754,2024-12-30,3991.18,Collision,Under Review,ADJ019
CL002283,C00773,2025-02-28,2838.33,Collision,Open,ADJ032
CL002284,C00353,2025-08-05,21204.42,Liability,Open,ADJ044
CL002285,C00783,2024-09-06,13530.28,Liability,Open,ADJ048
CL002286,C00691,2025-03-14,1779.36,Theft,Under Review,ADJ045
CL002287,C00698,2025-06-09,9279.85,Collision,Denied,ADJ017
CL002288,C00745,2023-09-08,24728.2,Liability,Under Review,ADJ032
CL002289,C00308,2023-04-28,11569.48,Medical,Denied,ADJ048
CL002290,C00195,2024-01-27,6360.83,Medical,Approved,ADJ030
CL002291,C00902,2024-12-06,7193.78,Liability,Approved,ADJ030
CL002292,C00464,2024-11-15,2713.93,Liability,Approved,ADJ002
CL002293,C00895,2025-01-07,4581.35,Property,Approved,ADJ024
CL002294,C00015,2024-02-21,6798.53,Property,Closed,ADJ038
CL002295,C00969,2024-06-16,5050.38,Liability,Approved,ADJ010
CL002296,C00278,2024-08-01,5391.07,Collision,Approved,ADJ026
CL002297,C00163,2025-08-04,4901.07,Theft,Under Review,ADJ015
CL002298,C00195,2024-06-16,16799.73,Liability,Approved,ADJ011
CL002299,C00500,2025-06-02,14551.95,Collision,Under Review,ADJ007
CL002300,C00069,2025-03-08,14317.78,Liability,Denied,ADJ019
CL002301,C00145,2021-10-14,3909.71,Liability,Closed,ADJ027
CL002302,C00503,2024-06-20,688.03,Medical,Closed,ADJ022
CL002303,C00646,2025-08-10,5003.87,Theft,Approved,ADJ040
CL002304,C00125,2024-11-09,18646.64,Medical,Under Review,ADJ045
CL002305,C00885,2025-05-19,4869.91,Liability,Open,ADJ002
CL002306,C00458,2023-11-28,10241.15,Medical,Closed,ADJ021
CL002307,C00650,2022-11-06,13778.2,Liability,Under Review,ADJ036
CL002308,C00349,2024-01-16,16240.94,Property,Closed,ADJ021
CL002309,C00801,2023-10-23,23905.48,Property,Denied,ADJ040
